"","dataset","end.date","entity","entry.date","geojson","name","point","ListEntry","start.date","typology","documentation.url","geography","heritage.at.risk","organisation","Name.x","Grade.x","hyperlink.x","NGR.x","Easting.x","Northing.x","lat.x","lon.x","Name.y","hyperlink.y","NGR.y","Easting.y","Northing.y","lat.y","lon.y","Name.x.x","Grade.y","hyperlink.x.x","NGR.x.x","Easting.x.x","Northing.x.x","lat.x.x","lon.x.x","Name.y.y","hyperlink.y.y","NGR.y.y","Easting.y.y","Northing.y.y","lat.y.y","lon.y.y"
"65","heritage-at-risk",NA,7500064,"2024-09-26",NA,"Wattlesborough Castle (uninhabited parts)","POINT(-2.955860 52.707453)",1006285,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","heritage-at-risk",NA,7500065,"2024-09-26",NA,"North Stoke henge and ring ditch site","POINT(-1.120807 51.566685)",1006335,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","heritage-at-risk",NA,7500066,"2024-09-26",NA,"Roman villa ESE of Northfield House","POINT(-1.216160 53.175630)",1006387,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","heritage-at-risk",NA,7500067,"2024-09-26",NA,"Enclosure on Fadden Hill","POINT(-2.137401 55.675958)",1006437,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","heritage-at-risk",NA,7500068,"2024-09-26",NA,"Two cairn cemeteries west of Willie Law","POINT(-1.857920 55.525723)",1006451,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","heritage-at-risk",NA,7500069,"2024-09-26",NA,"Settlement, field systems and terraces on the south east slope of Yeavering Bell","POINT(-2.114077 55.555229)",1006460,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","heritage-at-risk",NA,7500070,"2024-09-26",NA,"Defended settlement, 1.05 kilometres north west of North Farm","POINT(-1.769707 55.556296)",1006478,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","heritage-at-risk",NA,7500071,"2024-09-26",NA,"Remains of medieval bridge, Chollerford","POINT(-2.130182 55.027555)",1006567,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","heritage-at-risk",NA,7500072,"2024-09-26",NA,"Roughting Linn camp","POINT(-2.028504 55.624487)",1006601,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","heritage-at-risk",NA,7500073,"2024-09-26",NA,"Round barrow on Bin Down","POINT(-4.427702 50.393322)",1006651,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","heritage-at-risk",NA,7500074,"2022-12-21",NA,"Trevarnon Round, Gwithian","POINT(-5.383026 50.212187)",1006696,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","heritage-at-risk",NA,7500075,"2024-09-26",NA,"Trevelgue promontory camp and two barrows","POINT(-5.061721 50.426855)",1006712,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","heritage-at-risk",NA,7500076,"2024-09-26",NA,"Roman settlement south of Chronicle Hills","POINT(0.123664 52.102976)",1006794,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","heritage-at-risk",NA,7500077,"2021-12-01",NA,"Buckden Palace","POINT(-0.252746 52.294674)",1006855,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","heritage-at-risk",NA,7500078,"2024-09-26",NA,"Roman villa 1000yds (910m) north east of Ashwell village","POINT(-0.140138 52.049197)",1006876,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","heritage-at-risk",NA,7500079,"2021-05-27",NA,"Settlement site by Caudle Corner Farm","POINT(0.198023 52.188253)",1006878,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","heritage-at-risk",NA,7500080,"2024-09-26",NA,"Old Cheddar's Lane pumping station","POINT(0.143188 52.212798)",1006896,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/2289506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","heritage-at-risk",NA,7500081,"2024-09-26",NA,"Walls of moated site at Grove Farm","POINT(-0.573400 51.728254)",1006946,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/408114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","heritage-at-risk",NA,7500082,"2024-09-26",NA,"Site of round barrow near River Tame","POINT(-1.726680 52.728988)",1006090,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","heritage-at-risk",NA,7500083,"2024-09-26",NA,"Roman camp, Kinvaston","POINT(-2.135604 52.700689)",1006104,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","heritage-at-risk",NA,7500084,"2024-09-26",NA,"Dieu-la-Cres Abbey (remains of)","POINT(-2.026414 53.118060)",1006107,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","heritage-at-risk",NA,7500085,"2024-09-26",NA,"Glastonbury lake village","POINT(-2.726514 51.163919)",1006156,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","heritage-at-risk",NA,7500086,"2024-09-26",NA,"Bury Castle","POINT(-3.515325 51.032217)",1006170,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","heritage-at-risk",NA,7500087,"2024-09-26",NA,"Stringston churchyard cross","POINT(-3.179440 51.174772)",1006171,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","heritage-at-risk",NA,7500088,"2024-09-26",NA,"Entrenchment on Heydon Hill","POINT(-3.379429 51.045063)",1006173,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","heritage-at-risk",NA,7500089,"2024-09-26",NA,"Whatley Combe Roman villa","POINT(-2.369004 51.221552)",1006188,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","heritage-at-risk",NA,7500090,"2022-12-21",NA,"Berry Castle, Iron Age enclosure in Berry Castle Wood","POINT(-3.633949 51.192425)",1006204,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","heritage-at-risk",NA,7500091,"2024-09-26",NA,"Round barrows 600 yards (550 metres) north west of Longbottom Farm","POINT(-2.785492 51.310200)",1006223,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","heritage-at-risk",NA,7500092,"2024-09-26",NA,"Motte of Wallingford Castle","POINT(-1.121700 51.603201)",1006324,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","heritage-at-risk",NA,7500093,"2024-09-26",NA,"Succession of rectilinear enclosures south west of Shelford Manor","POINT(-1.005393 52.981295)",1006372,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","heritage-at-risk",NA,7500094,"2024-09-26",NA,"C18 water mill at Grasslees","POINT(-2.073919 55.275078)",1006404,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","heritage-at-risk",NA,7500095,"2024-09-26",NA,"Walker's Pottery","POINT(-2.013315 54.981787)",1006441,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","heritage-at-risk",NA,7500096,"2021-05-27",NA,"Settlement 500 yards (460 metres) south west of White Law","POINT(-2.096378 55.550972)",1006455,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","heritage-at-risk",NA,7500097,"2024-09-26",NA,"Settlement north of White Law","POINT(-2.092754 55.556750)",1006456,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","heritage-at-risk",NA,7500098,"2024-09-26",NA,"Cornhill Castle","POINT(-2.233223 55.657707)",1006508,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","heritage-at-risk",NA,7500099,"2024-09-26",NA,"Incised rocks, 500 metres north west of Doddington Dean Wood","POINT(-2.001180 55.595305)",1006555,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","heritage-at-risk",NA,7500100,"2024-09-26",NA,"Greaves Ash camp","POINT(-2.055069 55.441333)",1006588,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","heritage-at-risk",NA,7500101,"2024-09-26",NA,"Enclosures on Meggrim's Knowe","POINT(-2.058243 55.436972)",1006589,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","heritage-at-risk",NA,7500102,"2024-09-26",NA,"Castle Kayle (earthwork), Phillack","POINT(-5.385701 50.171500)",1006688,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","heritage-at-risk",NA,7500103,"2024-09-26",NA,"Hut circles, Higher Bussow","POINT(-5.510110 50.195809)",1006689,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","heritage-at-risk",NA,7500104,"2024-09-26",NA,"Castle Dore (camp)","POINT(-4.667798 50.362752)",1006691,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","heritage-at-risk",NA,7500105,"2024-09-26",NA,"King Arthur's Hall","POINT(-4.642517 50.568613)",1006706,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","heritage-at-risk",NA,7500106,"2024-09-26",NA,"Castle an Dinas","POINT(-5.523005 50.161614)",1006725,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","heritage-at-risk",NA,7500107,"2024-09-26",NA,"Maen (or Mayon) Castle","POINT(-5.708255 50.072689)",1006757,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","heritage-at-risk",NA,7500108,"2024-09-26",NA,"Settlement site east of Uffington and Barnack Station","POINT(-0.395640 52.647285)",1006792,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","heritage-at-risk",NA,7500109,"2024-09-26",NA,"Fletton churchyard cross","POINT(-0.235181 52.558473)",1006839,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","heritage-at-risk",NA,7500110,"2024-09-26",NA,"Roman villa site south of Rose Villa","POINT(0.181108 52.067065)",1006872,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","heritage-at-risk",NA,7500111,"2024-09-26",NA,"Arrington Bridge Romano-British site","POINT(-0.053980 52.117644)",1006874,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","heritage-at-risk",NA,7500112,"2024-09-26",NA,"Cropmark complex south west of St Patrick's Avenue","POINT(-0.892804 51.480426)",1006964,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","heritage-at-risk",NA,7500113,"2024-09-26",NA,"Ring ditch cropmark east of St Patrick's Avenue","POINT(-0.888189 51.482445)",1006965,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","heritage-at-risk",NA,7500114,"2022-12-21",NA,"Remains of St John the Baptist church at Ufton Green Farm","POINT(-1.102544 51.410186)",1006967,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","heritage-at-risk",NA,7500115,"2024-09-26",NA,"Hinton Priory","POINT(-2.319887 51.331130)",1007014,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","heritage-at-risk",NA,7500116,"2024-09-26",NA,"Backbarrow Ironworks (unrepaired buildings including Pug Mill, storehouses and manager's house)","POINT(-2.990735 54.253521)",1007084,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","heritage-at-risk",NA,7500117,"2024-09-26",NA,"Brough Castle and Brough (Verterae) Roman fort and civil settlement","POINT(-2.323449 54.521225)",1007148,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","heritage-at-risk",NA,7500118,"2024-09-26",NA,"The Monks Oven, Calder Abbey","POINT(-3.464187 54.444089)",1007166,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","heritage-at-risk",NA,7500119,"2024-09-26",NA,"Settlement on west slope of The Tongue, Troutbeck Park","POINT(-2.895617 54.452846)",1007201,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","heritage-at-risk",NA,7500120,"2024-09-26",NA,"Hadrian's Wall and vallum in wall mile 66, Stanwix Bank to Stainton","POINT(-2.947984 54.900452)",1007248,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","heritage-at-risk",NA,7500121,"2024-09-26",NA,"Field system on Boswens Common","POINT(-5.621037 50.137909)",1007268,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","heritage-at-risk",NA,7500122,"2024-09-26",NA,"Enclosures east of Gurlyn","POINT(-5.398488 50.141923)",1007282,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","heritage-at-risk",NA,7500123,"2024-09-26",NA,"St Levan Chapel site","POINT(-5.658971 50.039590)",1007285,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","heritage-at-risk",NA,7500124,"2024-09-26",NA,"Incomplete Palmerstonian fort 650 yards (600 metres) west of Forder","POINT(-4.219355 50.329334)",1007299,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","heritage-at-risk",NA,7500125,"2024-09-26",NA,"Tamar Canal, Gunnislake","POINT(-4.207544 50.517846)",1007302,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","heritage-at-risk",NA,7500126,"2024-09-26",NA,"Five round barrows 700 metres north east of Littlewood Lodge","POINT(-0.550443 53.827888)",1007401,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","heritage-at-risk",NA,7500127,"2024-09-26",NA,"Stone alignment, two round cairns and a length of Walkhampton Common reave lying in a valley between Sharpitor and Leeden Tor","POINT(-4.031008 50.518339)",1007433,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","heritage-at-risk",NA,7500128,"2024-09-26",NA,"Enclosure and stone hut circle 320 metres north east of Sharpitor forming part of a stone hut circle settlement","POINT(-4.030809 50.517467)",1007434,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
