"ListEntry","dataset","end.date","entity","entry.date","name","point","start.date","typology","url","geography","heritage.at.risk","organisation","Name","hyperlink","NGR","Easting","Northing","Grade","lat","lon"
1002315,"heritage-at-risk",NA,7500738,"2024-09-26","Stockton & Darlington Railway: Belts Gill embankment, lower part of the northern Etherley Incline","POINT(-1.741210 54.656260)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26272",NA,NA,NA,"Stockton & Darlington Railway: Belts Gill embankment, lower part of the northern Etherley Incline","https://historicengland.org.uk/listing/the-list/list-entry/1002315","NZ1678629054",416788,529049,NA,54.6562586640129,-1.74130352214019
1002325,"heritage-at-risk",NA,7502117,"2024-09-26","Medieval chapel at Harbour House Farm, Plawsworth","POINT(-1.562076 54.828907)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49697",NA,NA,NA,"Harbour House Chapel","https://historicengland.org.uk/listing/the-list/list-entry/1002325","NZ 28232 48317",428232,548317,NA,54.8288980126646,-1.56206308524284
1002337,"heritage-at-risk",NA,7500417,"2024-09-26","Prebends Bridge, Durham and Framwellgate","POINT(-1.579458 54.770933)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49893",NA,NA,NA,"Prebend's Bridge","https://historicengland.org.uk/listing/the-list/list-entry/1002337","NZ 27155 41859",427155,541859,NA,54.7709243465186,-1.5794298473995
1002340,"heritage-at-risk",NA,7500739,"2022-12-21","Church of All Saints, Sockburn Lane","POINT(-1.461644 54.457515)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48153",NA,NA,NA,"Pre-Conquest and post-Conquest church and graveyard and medieval and post-medieval manors at Sockburn","https://historicengland.org.uk/listing/the-list/list-entry/1002340","NZ3498907101",435020,507030,NA,54.4574543655173,-1.46133036273592
1002341,"heritage-at-risk",NA,7502118,"2024-09-26","Sherburn House Bridge","POINT(-1.525601 54.768774)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48744",NA,NA,NA,"Sherburnhouse Bridge","https://historicengland.org.uk/listing/the-list/list-entry/1002341","NZ 30620 41641",430620,541641,NA,54.7687668178968,-1.5255952913677
1002346,"heritage-at-risk",NA,7500541,"2024-09-26","Grange and chapel, Bear Park","POINT(-1.623830 54.789582)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26388",NA,NA,NA,"Grange and Chapel, Bear Park","https://historicengland.org.uk/listing/the-list/list-entry/1002346","NZ 24289 43918",424289,543918,NA,54.7895732650849,-1.62380580546808
1002359,"heritage-at-risk",NA,7502119,"2021-12-01","Packhorse bridge","POINT(-1.724513 54.565326)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30296",NA,NA,NA,"Packhorse bridge","https://historicengland.org.uk/listing/the-list/list-entry/1002359","NZ 17911 18934",417911,518934,NA,54.5653205159126,-1.72451119540293
1002361,"heritage-at-risk",NA,7500542,"2024-09-26","Lanchester Roman fort (Longovicium)","POINT(-1.753109 54.814073)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26271",NA,NA,NA,"Lanchester Roman fort (Longovicium)","https://historicengland.org.uk/listing/the-list/list-entry/1002361","NZ 15886 47092, NZ 15849 46613, NZ 16403 46026",415849,546613,NA,54.8141271407489,-1.75490804808492
1002373,"heritage-at-risk",NA,7502120,"2024-09-26","Roman enclosure on Keyneston Down","POINT(-2.106328 50.849760)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41116",NA,NA,NA,"Roman enclosure on Keyneston Down","https://historicengland.org.uk/listing/the-list/list-entry/1002373","ST 92610 05589",392610,105589,NA,50.8497710587948,-2.1063434409482
1002394,"heritage-at-risk",NA,7500543,"2024-09-26","Length of deer park bank and ditch at Alderholt","POINT(-1.838787 50.914499)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45014",NA,NA,NA,"Length of deer park bank and ditch at Alderholt","https://historicengland.org.uk/listing/the-list/list-entry/1002394","SU 11425 12783",411425,112783,NA,50.91440038762,-1.83885490034423
1002396,"heritage-at-risk",NA,7500544,"2022-12-21","Milling House, West Farm","POINT(-2.229716 50.796745)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42471",NA,NA,NA,"Milling House, West Farm","https://historicengland.org.uk/listing/the-list/list-entry/1002396","SY 83906 99713",383906,99713,NA,50.7967530611262,-2.22972281125559
1002397,"heritage-at-risk",NA,7500545,"2024-09-26","Two round barrows 300 yards (270 metres) north west of Double Dykes, Hengistbury Head","POINT(-1.770826 50.720965)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41234",NA,NA,NA,"Two bowl barrows 405m north west of Barn Cottage, Hengistbury Head","https://historicengland.org.uk/listing/the-list/list-entry/1002397","SZ 16354 91357, SZ 16255 91270",416255,91270,NA,50.7208309830517,-1.77109704730381
1002404,"heritage-at-risk",NA,7500418,"2021-12-01","Dyke south east of Eggardon Hill camp","POINT(-2.641594 50.746175)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39441",NA,NA,NA,"Dyke SE of Eggardon Hill camp","https://historicengland.org.uk/listing/the-list/list-entry/1002404","SY 54830 94261",354830,94261,NA,50.7461858436408,-2.64158856070809
1002406,"heritage-at-risk",NA,7500758,"2021-12-01","Mesolithic sites near Culver Well","POINT(-2.447125 50.520656)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35333",NA,NA,NA,"Mesolithic sites near Culver Well","https://historicengland.org.uk/listing/the-list/list-entry/1002406","SY 68491 69382, SY 68413 69082",368413,69082,NA,50.5206636059618,-2.44692228000248
1002409,"heritage-at-risk",NA,7502121,"2022-12-21","Settlement remains north of Maiden Castle","POINT(-2.465612 50.703926)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42133",NA,NA,NA,"Settlement remains N of Maiden Castle","https://historicengland.org.uk/listing/the-list/list-entry/1002409","SY 67225 89483",367225,89483,NA,50.7040548953422,-2.46548751873761
1002411,"heritage-at-risk",NA,7505047,"2024-09-26","The Verne Citadel","POINT(-2.434887 50.560602)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41676",NA,NA,NA,"The Verne Citadel","https://historicengland.org.uk/listing/the-list/list-entry/1002411","SY 69327 73224",369327,73224,NA,50.5579601432063,-2.43437202205328
1002412,"heritage-at-risk",NA,7500546,"2024-09-26","Battery 200 yards (180 metres) east of the Naval cemetery","POINT(-2.432693 50.565479)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41114",NA,NA,NA,"Battery 200yds (180m) E of the Naval cemetery","https://historicengland.org.uk/listing/the-list/list-entry/1002412","SY 69445 74059",369445,74059,NA,50.5654752190107,-2.43277506214422
1002414,"heritage-at-risk",NA,7502122,"2024-09-26","Roman villa south east of East Farm","POINT(-2.581694 50.934760)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42807",NA,NA,NA,"Roman villa SE of East Farm","https://historicengland.org.uk/listing/the-list/list-entry/1002414","ST 59220 15202",359220,115202,NA,50.9348136147559,-2.58170746629716
1002424,"heritage-at-risk",NA,7500759,"2024-09-26","Roman villa on Little Barton Hill","POINT(-2.106405 50.906228)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45011",NA,NA,NA,"Roman villa on Little Barton Hill","https://historicengland.org.uk/listing/the-list/list-entry/1002424","ST 92614 11858",392614,111858,NA,50.9061445325981,-2.10641525364677
1002425,"heritage-at-risk",NA,7502123,"2024-09-26","Obelisk on Fir Hill","POINT(-2.274867 50.695685)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36574",NA,NA,NA,"Obelisk on Fir Hill","https://historicengland.org.uk/listing/the-list/list-entry/1002425","SY 80682 88486",380682,88486,NA,50.6956948170048,-2.27487488791043
1002427,"heritage-at-risk",NA,7500547,"2021-12-01","Field system in Old Park","POINT(-2.192988 50.859653)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42242",NA,NA,NA,"Field system in Old Park","https://historicengland.org.uk/listing/the-list/list-entry/1002427","ST 86514 06708",386514,106708,NA,50.8597223441698,-2.19297797813499
1002438,"heritage-at-risk",NA,7500419,"2024-09-26","Ancient settlement south west of Incombe Wood","POINT(-2.452422 50.785830)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36572",NA,NA,NA,"Ancient settlement SW of Incombe Wood","https://historicengland.org.uk/listing/the-list/list-entry/1002438","SY 68168 98770, SY 68208 98539",368208,98539,NA,50.7855444162373,-2.45235225145907
1002450,"heritage-at-risk",NA,7502124,"2024-09-26","Three round barrows on Puddletown Down","POINT(-2.352164 50.776161)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42130",NA,NA,NA,"Three round barrows on Puddletown Down","https://historicengland.org.uk/listing/the-list/list-entry/1002450","SY 75256 97459, SY 75339 97422, SY 75201 97493",375201,97493,NA,50.7764810697845,-2.35308440852845
1002455,"heritage-at-risk",NA,7500420,"2022-12-21","Camp in Mistlebury Wood","POINT(-2.007287 50.974789)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35220",NA,NA,NA,"Camp in Mistlebury Wood","https://historicengland.org.uk/listing/the-list/list-entry/1002455","ST 99587 19486",399587,119486,NA,50.9747865141607,-2.0072556339024
1002456,"heritage-at-risk",NA,7500760,"2024-09-26","Earthwork and ancient fields south east of Lyscombe Bottom","POINT(-2.368146 50.811112)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41110",NA,NA,NA,"Earthwork and ancient fields SE of Lyscombe Bottom","https://historicengland.org.uk/listing/the-list/list-entry/1002456","ST 74480 01516, ST 74634 01561, ST 74227 01549, ST 73961 01002",374227,101549,NA,50.8129114610898,-2.36718397982246
1002459,"heritage-at-risk",NA,7502125,"2021-12-01","Two round barrows south of Cranborne Farm","POINT(-1.943041 50.927453)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37030",NA,NA,NA,"Two round barrows S of Cranborne Farm","https://historicengland.org.uk/listing/the-list/list-entry/1002459","SU 04066 14115, SU 04133 14339",404066,114115,NA,50.9264755100323,-1.94351931118771
1002463,"heritage-at-risk",NA,7500548,"2024-09-26","Enclosure on Mount Pleasant Hill","POINT(-2.411643 50.708196)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42238",NA,NA,NA,"Henge Enclosure, Conquer Barrow and Barrow Cemetery","https://historicengland.org.uk/listing/the-list/list-entry/1002463","SY7109589935",371095,89935,NA,50.7083255369976,-2.41072194544116
1002470,"heritage-at-risk",NA,7500421,"2022-12-21","Round barrow north west of Jackman's Cross","POINT(-2.504104 50.764573)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42803",NA,NA,NA,"Round barrow NW of Jackman's Cross","https://historicengland.org.uk/listing/the-list/list-entry/1002470","SY 64544 96232",364544,96232,NA,50.7645860869564,-2.50410274355048
1002487,"heritage-at-risk",NA,7500422,"2024-09-26","Stantonbury camp and adjacent sections of Wansdyke","POINT(-2.470743 51.371332)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39692",NA,NA,NA,"Stantonbury camp and adjacent sections of Wansdyke","https://historicengland.org.uk/listing/the-list/list-entry/1002487","ST 67450 63711",367450,163711,NA,51.3715169279633,-2.46899523202193
1002488,"heritage-at-risk",NA,7500423,"2021-12-01","Round barrow north east of Friar Waddon","POINT(-2.502736 50.676727)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42464",NA,NA,NA,"Round barrow NE of Friar Waddon","https://historicengland.org.uk/listing/the-list/list-entry/1002488","SY 64574 86462",364574,86462,NA,50.6767329326124,-2.50273601369199
1002493,"heritage-at-risk",NA,7502126,"2024-09-26","Stone row, cairn and enclosures near Hook Lane, Erme Valley","POINT(-3.916940 50.471631)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34232",NA,NA,NA,"Stone row, cairn and enclosures near Hook Lane, Erme Valley","https://historicengland.org.uk/listing/the-list/list-entry/1002493","SX 64069 65280",264069,65280,NA,50.471540634695,-3.91686874714902
1002496,"heritage-at-risk",NA,7500549,"2024-09-26","Enclosure south west of Hingston Rocks","POINT(-3.746177 50.657743)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40462",NA,NA,NA,"Enclosure SW of Hingston Rocks","https://historicengland.org.uk/listing/the-list/list-entry/1002496","SX 76670 85686",276670,85686,NA,50.6577537743788,-3.74615821826755
1002502,"heritage-at-risk",NA,7500424,"2024-09-26","Rider's Rings (The Rings)","POINT(-3.862899 50.464067)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41258",NA,NA,NA,"Riders Rings (The Rings)","https://historicengland.org.uk/listing/the-list/list-entry/1002502","SX 67889 64294",267889,64294,NA,50.463552168951,-3.86272040701616
1002503,"heritage-at-risk",NA,7505146,"2024-09-26","Hembury Castle","POINT(-4.240052 50.938999)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33126",NA,NA,NA,"Hembury Castle","https://historicengland.org.uk/listing/the-list/list-entry/1002503","SS 42713 17905",242713,117905,NA,50.9390789415484,-4.24001958370548
1002505,"heritage-at-risk",NA,7500425,"2024-09-26","Three enclosed hut groups, Black Tor, Shipley Bridge","POINT(-3.861912 50.455008)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44032",NA,NA,NA,"Three enclosed hut groups, Black Tor, Shipley Bridge","https://historicengland.org.uk/listing/the-list/list-entry/1002505","SX 67999 63325, SX 67913 63375, SX 67806 63366",267999,63325,NA,50.4548672721534,-3.86082952780884
1002516,"heritage-at-risk",NA,7502127,"2024-09-26","Pound and hut circles north of Hawk's Tor","POINT(-4.038798 50.447687)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34139",NA,NA,NA,"Pound and hut circles N of Hawk's Tor","https://historicengland.org.uk/listing/the-list/list-entry/1002516","SX 55342 62856",255342,62856,NA,50.4476652899355,-4.03883027775956
1002520,"heritage-at-risk",NA,7500426,"2024-09-26","Hut circles west of Saddlesborough","POINT(-4.037830 50.452225)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40476",NA,NA,NA,"Hut circles W of Saddlesborough","https://historicengland.org.uk/listing/the-list/list-entry/1002520","SX 55435 63357",255435,63357,NA,50.4521909135076,-4.03771475950251
1002522,"heritage-at-risk",NA,7500427,"2024-09-26","Four round barrows on Wigford Down","POINT(-4.044685 50.467072)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34259",NA,NA,NA,"Four round barrows on Wigford Down","https://historicengland.org.uk/listing/the-list/list-entry/1002522","SX 54938 65090, SX 55065 64975, SX 54989 65018, SX 54956 65032",254956,65032,NA,50.4671263929203,-4.045106821096
1002523,"heritage-at-risk",NA,7502128,"2024-09-26","Settlement on Wigford Down south of Durance","POINT(-4.046211 50.469774)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34260",NA,NA,NA,"Settlement on Wigford Down S of Durance","https://historicengland.org.uk/listing/the-list/list-entry/1002523","SX 54912 65326",254912,65326,NA,50.4697577718677,-4.04584045649337
