Heritage Category,List Entry Number
 Scheduled Monument,1003660
 Scheduled Monument,1003678
 Scheduled Monument,1003728
 Scheduled Monument,1003801
 Scheduled Monument,1003826
 Scheduled Monument,1003830
 Scheduled Monument,1003862
 Scheduled Monument,1003871
 Scheduled Monument,1003878
 Scheduled Monument,1003894
 Scheduled Monument,1003930
 Scheduled Monument,1003935
 Scheduled Monument,1004012
 Scheduled Monument,1004030
 Scheduled Monument,1003655
 Scheduled Monument,1003657
 Scheduled Monument,1003723
 Scheduled Monument,1003740
 Scheduled Monument,1003758
 Scheduled Monument,1003790
 Scheduled Monument,1003824
 Scheduled Monument,1003858
 Scheduled Monument,1003859
 Scheduled Monument,1003873
 Scheduled Monument,1003874
 Scheduled Monument,1003876
 Scheduled Monument,1003908
 Scheduled Monument,1003974
 Scheduled Monument,1003993
 Scheduled Monument,1004007
 Scheduled Monument,1004059
 Scheduled Monument,1004074
 Scheduled Monument,1004093
 Scheduled Monument,1004106
 Scheduled Monument,1004107
 Scheduled Monument,1004109
 Scheduled Monument,1004191
 Scheduled Monument,1004208
 Scheduled Monument,1004224
 Scheduled Monument,1004226
 Scheduled Monument,1004358
 Scheduled Monument,1004391
 Scheduled Monument,1004393
 Scheduled Monument,1004426
 Listed Building grade II*,1024757
 Scheduled Monument,1004096
 Scheduled Monument,1004105
 Scheduled Monument,1004112
 Scheduled Monument,1004178
 Scheduled Monument,1004187
 Scheduled Monument,1004228
 Scheduled Monument,1004255
 Scheduled Monument,1004262
 Scheduled Monument,1004269
 Scheduled Monument,1004289
 Scheduled Monument,1004319
 Scheduled Monument,1004346
 Scheduled Monument,1004364
 Scheduled Monument,1004439
 Scheduled Monument,1004473
 Scheduled Monument,1004496
 Scheduled Monument,1004521
 Scheduled Monument,1004537
 Scheduled Monument,1004539
 Scheduled Monument,1004557
 Scheduled Monument,1004564
 Scheduled Monument,1004621
 Scheduled Monument,1004637
 Scheduled Monument,1004655
 Scheduled Monument,1004662
 Scheduled Monument,1004664
 Scheduled Monument,1004689
 Scheduled Monument,1004764
 Scheduled Monument,1004771
 Scheduled Monument,1004787
 Scheduled Monument,1004807
 Scheduled Monument,1004816
 Scheduled Monument,1004832
 Scheduled Monument,1004846
 Scheduled Monument,1004907
 Scheduled Monument,1004444
 Scheduled Monument,1004476
 Scheduled Monument,1004574
 Scheduled Monument,1004578
 Scheduled Monument,1004625
 Scheduled Monument,1004627
 Scheduled Monument,1004659
 Scheduled Monument,1004677
 Scheduled Monument,1004708
 Scheduled Monument,1004709
 Scheduled Monument,1004726
 Scheduled Monument,1004759
 Scheduled Monument,1004793
 Scheduled Monument,1004795
 Scheduled Monument,1004808
 Scheduled Monument,1004810
 Scheduled Monument,1004811
 Scheduled Monument,1004828
 Scheduled Monument,1004843
 Scheduled Monument,1004844
 Scheduled Monument,1004860
 Scheduled Monument,1004927
 Scheduled Monument,1004961
 Scheduled Monument,1005029
 Scheduled Monument,1005145
 Scheduled Monument,1005195
 Scheduled Monument,1005196
 Scheduled Monument,1005211
 Scheduled Monument,1005243
 Scheduled Monument,1004957
 Scheduled Monument,1004980
 Scheduled Monument,1004998
 Scheduled Monument,1005089
 Scheduled Monument,1005150
 Scheduled Monument,1005205
 Scheduled Monument,1005230
 Scheduled Monument,1005282
 Scheduled Monument,1005334
 Scheduled Monument,1005364
 Scheduled Monument,1005366
 Scheduled Monument,1005382
 Scheduled Monument,1005434
 Scheduled Monument,1005441
 Scheduled Monument,1005575
 Scheduled Monument,1005584
 Scheduled Monument,1005682
 Scheduled Monument,1005716
 Scheduled Monument,1005723
 Scheduled Monument,1005734
 Scheduled Monument,1005750
 Listed Building grade II*,1027214
 Scheduled Monument,1005296
 Scheduled Monument,1005378
 Scheduled Monument,1005463
 Scheduled Monument,1005477
 Scheduled Monument,1005560
 Scheduled Monument,1005594
 Scheduled Monument,1005677
 Scheduled Monument,1005711
 Scheduled Monument,1005712
 Scheduled Monument,1005714
 Scheduled Monument,1005744
 Scheduled Monument,1005878
 Scheduled Monument,1005880
 Scheduled Monument,1005881
 Scheduled Monument,1005898
 Scheduled Monument,1005931
 Scheduled Monument,1005997
 Scheduled Monument,1006014
 Scheduled Monument,1005757
 Scheduled Monument,1005759
 Scheduled Monument,1005775
 Scheduled Monument,1005809
 Scheduled Monument,1005877
 Scheduled Monument,1005882
 Scheduled Monument,1005884
 Scheduled Monument,1005900
 Scheduled Monument,1005907
 Scheduled Monument,1005957
 Scheduled Monument,1005977
 Scheduled Monument,1006002
 Scheduled Monument,1006018
 Scheduled Monument,1006036
 Scheduled Monument,1006059
 Listed Building grade II*,1376506
 Listed Building grade II*,1376567
 Listed Building grade II,1382790
 Listed Building grade II*,1383760
 Listed Building grade II,1384932
 Listed Building grade II*,1385457
 Listed Building grade II,1385523
 Listed Building grade I,1027914
 Listed Building grade II*,1024748
 Listed Building grade II*,1024916
 Listed Building grade II,1024948
 Listed Building grade II*,1025151
 Listed Building grade II,1025199
 Listed Building grade II,1025382
 Listed Building grade II*,1024743
 Listed Building grade II*,1024902
 Listed Building grade II,1029301
 Listed Building grade I,1030939
 Listed Building grade II*,1028844
 Listed Building grade II*,1387127
 Listed Building grade II,1388249
 Listed Building grade I,1388599
 Listed Building grade II,1389167
 Listed Building grade II,1389226
 Listed Building grade II,1389242
 Listed Building grade II,1389244
 Listed Building grade II,1389537
 Listed Building grade II,1389619
 Listed Building grade II,1390503
 Listed Building grade II,1390539
 Listed Building grade II,1390780
 Listed Building grade II,1391096
 Listed Building grade II,1391248
 Listed Building grade II,1391514
 Listed Building grade II,1391575
 Listed Building grade II,1391589
 Listed Building grade II*,1391800
 Listed Building grade II*,1391993
 Listed Building grade II,1392002
 Listed Building grade II,1392550
 Listed Building grade II,1392584
 Listed Building grade II,1392968
 Listed Building grade II,1393497
 Listed Building grade II,1401819
 Listed Building grade II,1406263
 Listed Building grade II*,1416041
 Scheduled Monument,1417570
 Listed Building grade I,1428700
 Listed Building grade I,1431190
 Listed Building grade II*,1431192
 Listed Building grade II,1436663
 Scheduled Monument,1443481
 Listed Building grade II,1024846
 Listed Building grade II*,1025280
 Listed Building grade I,1025839
 Listed Building grade I,1026825
 Listed Building grade II*,1027834
 Listed Building grade II*,1031410
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Protected Wreck Site,1000057
 Registered Park and Garden grade II,1000577
 Registered Park and Garden grade II,1000746
 Registered Park and Garden grade II,1001159
 Registered Park and Garden grade II,1001357
 Scheduled Monument,1002040
 Scheduled Monument,1002217
 Scheduled Monument,1001848
 Scheduled Monument,1001991
 Scheduled Monument,1002082
 Scheduled Monument,1002685
 Scheduled Monument,1002735
 Scheduled Monument,1007154
 Scheduled Monument,1007447
 Scheduled Monument,1002694
 Scheduled Monument,1002779
 Scheduled Monument,1002995
 Scheduled Monument,1003029
 Scheduled Monument,1003091
 Scheduled Monument,1008256
 Scheduled Monument,1008447
 Scheduled Monument,1009144
 Scheduled Monument,1009151
 Scheduled Monument,1008178
 Scheduled Monument,1008446
 Scheduled Monument,1010214
 Scheduled Monument,1008695
 Scheduled Monument,1008831
 Scheduled Monument,1009145
 Scheduled Monument,1009280
 Scheduled Monument,1010746
 Scheduled Monument,1009143
 Scheduled Monument,1009150
 Scheduled Monument,1015662
 Scheduled Monument,1015667
 Scheduled Monument,1015853
 Scheduled Monument,1010619
 Scheduled Monument,1014861
 Scheduled Monument,1010252
 Scheduled Monument,1016103
 Scheduled Monument,1016171
 Scheduled Monument,1010715
 Scheduled Monument,1010747
 Scheduled Monument,1014852
 Scheduled Monument,1017196
 Scheduled Monument,1016499
 Scheduled Monument,1016502
 Scheduled Monument,1015661
 Scheduled Monument,1015668
 Scheduled Monument,1017950
 Scheduled Monument,1016950
 Scheduled Monument,1017204
 Scheduled Monument,1018645
 Conservation Area,NA
 Scheduled Monument,1017158
 Scheduled Monument,1017506
 Scheduled Monument,1019241
 Scheduled Monument,1017651
 Scheduled Monument,1017874
 Scheduled Monument,1018033
 Scheduled Monument,1019626
 Scheduled Monument,1020062
 Scheduled Monument,1018726
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Scheduled Monument,1011548
 Conservation Area,NA
 Scheduled Monument,1012134
 Scheduled Monument,1003583
 Scheduled Monument,1014242
 Scheduled Monument,1004015
 Scheduled Monument,1004167
 Scheduled Monument,1003562
 Scheduled Monument,1004311
 Scheduled Monument,1003780
 Scheduled Monument,1005402
 Scheduled Monument,1005158
 Scheduled Monument,1004582
 Scheduled Monument,1004791
 Scheduled Monument,1006476
 Scheduled Monument,1006585
 Scheduled Monument,1006594
 Scheduled Monument,1006121
 Scheduled Monument,1006373
 Scheduled Monument,1005791
 Scheduled Monument,1006539
 Scheduled Monument,1006657
 Scheduled Monument,1006368
 Scheduled Monument,1011624
 Scheduled Monument,1011690
 Scheduled Monument,1011935
 Scheduled Monument,1013832
 Listed Building grade II,1025279
 Scheduled Monument,1014523
 Scheduled Monument,1011268
 Scheduled Monument,1011689
 Scheduled Monument,1013273
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Registered Park and Garden grade II,1001369
 Registered Park and Garden grade II,1001717
 Scheduled Monument,1002103
 Listed Building grade I,1030808
 Listed Building grade I,1032889
 Listed Building grade II*,1033241
 Listed Building grade II*,1033252
 Listed Building grade II*,1033860
 Scheduled Monument,1002503
 Scheduled Monument,1007451
 Scheduled Monument,1007452
 Scheduled Monument,1008319
 Scheduled Monument,1009137
 Scheduled Monument,1009138
 Scheduled Monument,1009139
 Scheduled Monument,1014853
 Listed Building grade II,1049279
 Listed Building grade I,1049295
 Listed Building grade II*,1047672
 Scheduled Monument,1015220
 Scheduled Monument,1017045
 Scheduled Monument,1021421
 Scheduled Monument,1011263
 Scheduled Monument,1012028
 Scheduled Monument,1012130
 Scheduled Monument,1012131
 Scheduled Monument,1012132
 Scheduled Monument,1012514
 Listed Building grade II*,1049930
 Listed Building grade II*,1051014
 Listed Building grade I,1051274
 Scheduled Monument,1014087
 Scheduled Monument,1003287
 Scheduled Monument,1003490
 Scheduled Monument,1003956
 Scheduled Monument,1004461
 Scheduled Monument,1004560
 Listed Building grade I,1054299
 Listed Building grade I,1054540
 Listed Building grade II*,1055017
 Scheduled Monument,1006546
 Scheduled Monument,1006580
 Conservation Area,NA
 Conservation Area,NA
 Conservation Area,NA
 Listed Building grade II,1063091
 Listed Building grade II*,1063766
 Listed Building grade II,1064043
 Listed Building grade II*,1030448
 Listed Building grade I,1055809
 Listed Building grade II*,1058687
 Listed Building grade I,1058789
 Listed Building grade I,1065930
 Listed Building grade II*,1073594
 Listed Building grade I,1073761
 Listed Building grade I,1075022
 Listed Building grade II,1075179
 Listed Building grade II*,1075712
 Listed Building grade II*,1075879
 Listed Building grade II,1076300
 Listed Building grade II,1055547
 Listed Building grade I,1077301
 Listed Building grade II,1088299
 Listed Building grade II,1096071
 Listed Building grade I,1053843
 Listed Building grade I,1061900
 Listed Building grade I,1061036
 Listed Building grade II*,1061070
 Listed Building grade I,1078582
 Listed Building grade II*,1090369
 Listed Building grade II*,1100988
 Listed Building grade II*,1101030
 Listed Building grade I,1101277
 Listed Building grade I,1077461
 Listed Building grade I,1099751
 Listed Building grade I,1100160
 Listed Building grade I,1100363
 Listed Building grade II*,1079264
 Listed Building grade II,1065575
 Listed Building grade II,1080275
 Listed Building grade II*,1109016
 Listed Building grade II,1079736
 Listed Building grade II,1079492
 Listed Building grade II*,1105609
 Listed Building grade II*,1075420
 Listed Building grade I,1085430
 Listed Building grade I,1086165
 Listed Building grade II*,1125956
 Listed Building grade I,1126455
 Listed Building grade II*,1116588
 Listed Building grade I,1083706
 Listed Building grade II*,1084710
 Listed Building grade II*,1129826
 Listed Building grade II,1130397
 Listed Building grade II*,1143685
 Listed Building grade I,1146936
 Listed Building grade II*,1146473
 Listed Building grade II*,1105169
 Listed Building grade I,1105250
 Listed Building grade II*,1147397
 Listed Building grade II*,1137682
 Listed Building grade II*,1110862
 Listed Building grade I,1111564
 Listed Building grade II*,1128531
 Listed Building grade I,1147497
 Listed Building grade I,1122215
 Listed Building grade I,1152202
 Listed Building grade II*,1152811
 Listed Building grade II*,1152154
 Listed Building grade II*,1152707
 Listed Building grade II*,1114056
 Listed Building grade II*,1115115
 Listed Building grade I,1169575
 Listed Building grade II*,1163631
 Listed Building grade I,1165864
 Listed Building grade II*,1166092
 Listed Building grade I,1166212
 Listed Building grade I,1171487
 Listed Building grade I,1173837
 Listed Building grade I,1137422
 Listed Building grade II*,1138927
 Listed Building grade II,1142640
 Listed Building grade II*,1143288
 Listed Building grade II*,1180806
 Listed Building grade I,1177844
 Listed Building grade I,1163426
 Listed Building grade I,1157590
 Listed Building grade I,1158642
 Listed Building grade II,1159647
 Listed Building grade I,1197161
 Listed Building grade I,1166920
 Listed Building grade II,1171301
 Listed Building grade II*,1207045
 Listed Building grade I,1207341
 Listed Building grade II,1207509
 Listed Building grade II*,1207906
 Listed Building grade I,1210298
 Listed Building grade II*,1199502
 Listed Building grade I,1156758
 Listed Building grade II,1189519
 Listed Building grade I,1192336
 Listed Building grade II*,1183064
 Listed Building grade II*,1183297
 Listed Building grade II*,1194199
 Listed Building grade II*,1195207
 Listed Building grade II*,1204935
 Listed Building grade II,1158731
 Listed Building grade II*,1197371
 Listed Building grade II,1184669
 Listed Building grade II,1215306
 Listed Building grade II,1226756
 Listed Building grade II*,1228226
 Listed Building grade I,1200030
 Listed Building grade II*,1218482
 Listed Building grade II,1218224
 Listed Building grade I,1201666
 Listed Building grade II*,1206932
 Listed Building grade II*,1207565
 Listed Building grade II*,1228293
 Listed Building grade II*,1228358
 Listed Building grade II,1229553
 Listed Building grade II*,1233725
 Listed Building grade II,1235330
 Listed Building grade I,1233879
 Listed Building grade II*,1235799
 Listed Building grade II,1244564
 Listed Building grade II*,1245071
 Listed Building grade II*,1245075
 Listed Building grade II,1245963
 Listed Building grade I,1237099
 Listed Building grade II,1239818
 Listed Building grade II,1213012
 Listed Building grade II,1220810
 Listed Building grade I,1223280
 Listed Building grade I,1217943
 Listed Building grade II,1261993
 Listed Building grade I,1224198
 Listed Building grade II*,1253878
 Listed Building grade II*,1224333
 Listed Building grade II,1253111
 Listed Building grade II,1255289
 Listed Building grade I,1255269
 Listed Building grade I,1264266
 Listed Building grade II,1265682
 Listed Building grade II*,1265152
 Listed Building grade II*,1265135
 Listed Building grade II*,1265301
 Listed Building grade II*,1267387
 Listed Building grade II*,1241881
 Listed Building grade II*,1267652
 Listed Building grade II*,1235310
 Listed Building grade I,1271583
 Listed Building grade I,1269316
 Listed Building grade II,1280268
 Listed Building grade II*,1280530
 Listed Building grade I,1238266
 Listed Building grade II*,1275880
 Listed Building grade II*,1282992
 Listed Building grade II*,1284471
 Listed Building grade II,1255970
 Listed Building grade II*,1258152
 Listed Building grade I,1287774
 Listed Building grade I,1283749
 Listed Building grade II*,1284720
 Listed Building grade II*,1263635
 Listed Building grade II*,1290105
 Listed Building grade II*,1290036
 Listed Building grade II*,1293325
 Listed Building grade II*,1264237
 Listed Building grade II*,1265691
 Listed Building grade II*,1295615
 Listed Building grade II*,1270805
 Listed Building grade I,1307542
 Listed Building grade II*,1277192
 Listed Building grade II*,1278563
 Listed Building grade I,1279450
 Listed Building grade II,1278820
 Listed Building grade II*,1279509
 Listed Building grade I,1312492
 Listed Building grade II*,1320404
 Listed Building grade I,1283976
 Listed Building grade II,1261361
 Listed Building grade II*,1290008
 Listed Building grade I,1321759
 Listed Building grade II*,1314614
 Listed Building grade II*,1286965
 Listed Building grade I,1291698
 Listed Building grade II*,1327290
 Listed Building grade I,1330505
 Listed Building grade II*,1303224
 Listed Building grade II*,1300012
 Listed Building grade II,1317315
 Listed Building grade I,1302954
 Listed Building grade I,1340704
 Listed Building grade I,1342409
 Listed Building grade I,1342579
 Listed Building grade I,1333709
 Listed Building grade I,1345984
 Listed Building grade II*,1347335
 Listed Building grade I,1320141
 Listed Building grade II*,1353792
 Listed Building grade I,1355091
 Listed Building grade I,1327326
 Listed Building grade II*,1348758
 Listed Building grade II*,1352051
 Listed Building grade I,1372521
 Listed Building grade II*,1373439
 Listed Building grade I,1304232
 Listed Building grade II*,1374580
 Listed Building grade II*,1356211
 Listed Building grade II,1356346
 Listed Building grade II*,1356980
 Listed Building grade II,1357738
 Listed Building grade II,1358367
 Listed Building grade II*,1359705
 Listed Building grade II,1375535
 Listed Building grade II,1383354
 Listed Building grade II*,1385105
 Listed Building grade II*,1385188
 Listed Building grade II,1350073
 Listed Building grade II,1379039
 Listed Building grade II,1386803
 Listed Building grade II*,1387583
 Listed Building grade II,1391831
 Listed Building grade II*,1392166
 Listed Building grade II,1370402
 Listed Building grade I,1357779
 Listed Building grade II,1357877
 Listed Building grade II*,1359029
 Listed Building grade I,1376713
 Scheduled Monument,1018851
 Scheduled Monument,1021050
 Scheduled Monument,1020801
 Listed Building grade II,1414202
 Scheduled Monument,1417594
 Scheduled Monument,1428315
 Scheduled Monument,1428958
 Scheduled Monument,1459754
 Listed Building grade II,1463196
 Listed Building grade II*,1463837
 Scheduled Monument,1480892
 Listed Building grade II*,1043086
 Listed Building grade II*,1043639
 Listed Building grade II,1386038
 Listed Building grade II*,1386521
 Listed Building grade II*,1395282
 Listed Building grade II*,1370965
 Listed Building grade II,1419328
 Scheduled Monument,1424711
 Scheduled Monument,1432949
 Listed Building grade II*,1462332
 Listed Building grade II,1469984
 Scheduled Monument,1480897
 Scheduled Monument,1480914
